,user_id,order_date,point,comment,order_no,order_item
193,dd,2020년 11월 16일,5,배달도 빠르고 맛도있었어요 밥도 양이많아요,9059,밥추가
194,kt,2020년 11월 16일,5,좋아요~~~또시킬게요,9058,로스트 치킨과 매콤한 크림리조또
195,kt,2020년 11월 16일,5,좋아요~~~또시킬게요,9058,허니갈릭 닭가슴살 시저샐러드
196,kj,2020년 11월 16일,5,주소지변경 때문에 취소했는데 배달하시는 분이 변경 주소지로 잘보내주셨습니다. 주소지 확인은 제가 잘못 했는데 ㅠ 연락처가없어 변경이 어려웠습니다. ^^우여곡절ㅋ 잘받았습니다.,9057,수원왕갈비 치밥
197,kj,2020년 11월 16일,5,주소지변경 때문에 취소했는데 배달하시는 분이 변경 주소지로 잘보내주셨습니다. 주소지 확인은 제가 잘못 했는데 ㅠ 연락처가없어 변경이 어려웠습니다. ^^우여곡절ㅋ 잘받았습니다.,9057,밥추가
198,ka,2020년 11월 15일,5,가라아게는 맛있어요. 전체적으로는 좀 짰어요,9056,비빔명란 가라아케동
199,ka,2020년 11월 15일,5,가라아게는 맛있어요. 전체적으로는 좀 짰어요,9056,명란마요밥
200,uu,2020년 11월 14일,5,맛있게 잘 먹었습니다.,9055,궁중식 순살찜닭
201,gc,2020년 11월 14일,4,음식이 뒤집어져서 배달왔네요 오다가 흔들린게 아니라 담을때 정성스레 뒤집어서 담은 느낌 잘먹었습니다,9054,두툼한 통등심 가츠동
202,gc,2020년 11월 14일,4,음식이 뒤집어져서 배달왔네요 오다가 흔들린게 아니라 담을때 정성스레 뒤집어서 담은 느낌 잘먹었습니다,9054,명란마요밥
203,pj,2020년 11월 14일,5,맛잇어요 맛잇어요 멋잇어요,9053,궁중식 순살찜닭
204,pj,2020년 11월 14일,5,맛잇어요 맛잇어요 멋잇어요,9053,두툼한 통등심 가츠동
205,ce,2020년 11월 14일,5,깔끔하고 맛있어요 살짝 먼거리도 배달 감사해요 ^^,9052,씨푸드 나시고랭
206,th,2020년 11월 14일,5,"기운이 없을 때 여기 찜닭을 찾게되네요ㅎㅎ 한결같이 간도 딱맞고 김치랑 먹으면 든든하게 한끼 너무 맛있습니다~! 오늘도 맛나게 잘먹었어요, 매번 요청사항 꼼꼼히 체크해주셔서 감사해용bb",9051,궁중식 순살찜닭
207,le,2020년 11월 14일,4,빠른 배송과 맛있는 음식입니다,9050,소불고기 비빔밥
208,go,2020년 11월 14일,5,맛있었어요. 밥이 좀 많았던것 같고 덮밥 위에 내용물들이 입맛에 좋았급니다,9049,어향가지 덮밥
209,hy,2020년 11월 14일,4,무난하게 먹을만합니다. 트러플감튀가 진또배기네요,9048,비빔명란 가라아케동
210,hy,2020년 11월 14일,4,무난하게 먹을만합니다. 트러플감튀가 진또배기네요,9048,트러플 감자튀김
211,da,2020년 11월 14일,5,맛과양이 푸짐합니다~^^,9047,두툼한 통등심 가츠동
212,da,2020년 11월 14일,5,맛과양이 푸짐합니다~^^,9047,트러플 감자튀김
213,hw,2020년 11월 14일,4,잘먹었어요! 또 시킬게요~,9046,궁중식 순살찜닭
214,hw,2020년 11월 14일,4,잘먹었어요! 또 시킬게요~,9046,대패삼겹덮밥
215,hw,2020년 11월 14일,4,잘먹었어요! 또 시킬게요~,9046,명란마요밥
216,le,2020년 11월 14일,3,고기가 얇고 비린내도안나고 근데 여전히 짜요,9045,대패삼겹덮밥
217,as,2020년 11월 14일,4,잘먹었습니다....,9044,씨푸드 나시고랭
218,to,2020년 11월 13일,5,맛나게 잘 먹었습니다,9043,비빔명란 가라아케동
219,je,2020년 11월 13일,1,너무 짜요....배달은 빠르네요,9042,궁중식 순살찜닭
220,an,2020년 11월 13일,5,매번 빠른 배송에 음식도 맛있어요.,9041,비빔명란 가라아케동
221,a3,2020년 11월 13일,5,맛있게 잘 먹었습니다,9040,궁중식 순살찜닭
222,la,2020년 11월 13일,4,깔끔해요. 한식이나은듯요,9039,로스트 치킨과 매콤한 크림리조또
223,cr,2020년 11월 13일,2,다른분들은 다 좋았다고 하는데 세트시켰는데 멘보샤가 빠져서 왔는데 참... 연락처는 요기요밖에 없는게 어이없네요. 네이버에서 업체정보찾아 전화하니 없는 번호라고 하고 요기요 고객센터에 직접연락하라고 배달기사분은 말씀하시고.. 요기요 서비스센터는 계속 자동응답이고... 맛과 양 떠나서 연락할곳조차 마땅히 없는곳. 추천은 못하겠습니다.,9038,수원왕갈비 치밥
224,cr,2020년 11월 13일,2,다른분들은 다 좋았다고 하는데 세트시켰는데 멘보샤가 빠져서 왔는데 참... 연락처는 요기요밖에 없는게 어이없네요. 네이버에서 업체정보찾아 전화하니 없는 번호라고 하고 요기요 고객센터에 직접연락하라고 배달기사분은 말씀하시고.. 요기요 서비스센터는 계속 자동응답이고... 맛과 양 떠나서 연락할곳조차 마땅히 없는곳. 추천은 못하겠습니다.,9038,어향가지 덮밥&멘보샤
225,na,2020년 11월 13일,5,내가 좋아하는명란이 가라케동과함께 흰쌀밥위에짭짤하고 달콤해요,9037,비빔명란 가라아케동
226,wy,2020년 11월 13일,4,살짝 비릿했는데 그래도 맛있엇어요,9036,비빔명란 가라아케동
227,ch,2020년 11월 13일,5,비빔밥 둘다 모두 맛있네요~^^,9035,모둠나물 제육비빔밥
228,ch,2020년 11월 13일,5,비빔밥 둘다 모두 맛있네요~^^,9035,소불고기 비빔밥
229,ob,2020년 11월 13일,5,맛나요 쉐플리이 양도많아요,9034,씨푸드 나시고랭
230,ob,2020년 11월 13일,5,맛나요 쉐플리이 양도많아요,9034,계란말이
231,ob,2020년 11월 13일,5,맛나요 쉐플리이 양도많아요,9034,그라나파다노 김치볶음밥
232,ob,2020년 11월 13일,5,맛나요 쉐플리이 양도많아요,9034,코카콜라 제로
233,ob,2020년 11월 13일,5,맛나요 쉐플리이 양도많아요,9034,허니갈릭 닭가슴살 시저샐러드
234,ob,2020년 11월 13일,5,맛나요 쉐플리이 양도많아요,9034,코카콜라 제로
235,rl,2020년 11월 13일,5,맛있습니다! 재주문각,9033,어향가지 덮밥
236,ji,2020년 11월 12일,5,어향가지 덮밥 처음 시켜먹었는데 맛있게 잘 먹었네요,9032,어향가지 덮밥
237,ti,2020년 11월 12일,5,맛있게 잘 먹었습니다,9031,대패삼겹덮밥
238,ti,2020년 11월 12일,5,맛있게 잘 먹었습니다,9030,대패삼겹덮밥
239,ch,2020년 11월 12일,5,맛있어요 ... 배달도 짱빨라요,9029,로스트 치킨과 매콤한 크림리조또
240,ch,2020년 11월 12일,5,맛있어요 ... 배달도 짱빨라요,9029,종가집김치
241,ti,2020년 11월 12일,4,배달용기가 맘에 들어요 깔끔하게 포장돼서 왔고 한끼 먹기 딱 좋아요 맛있게 먹었어요,9028,비빔명란 가라아케동
242,jo,2020년 11월 12일,3,달짝 지근한게 맛있게 먹었습니다,9027,궁중식 순살찜닭
243,za,2020년 11월 12일,5,와.. 20분만에 배달받았어요!! 양도 많고 맛도 있어서 자주 이용할 것 같아요~,9026,비빔명란 가라아케동
244,ko,2020년 11월 12일,5,건강하고 깔끔한 한끼 생각날때 추천합니다 맛에 기복이 없는 편이에요~,9025,소불고기 비빔밥
245,ko,2020년 11월 12일,5,건강하고 깔끔한 한끼 생각날때 추천합니다 맛에 기복이 없는 편이에요~,9025,명란마요 가라아게
246,gu,2020년 11월 11일,5,잘먹었습니더!~~~~,9024,비빔명란 가라아케동
247,gu,2020년 11월 11일,5,잘먹었습니더!~~~~,9024,명란마요밥
248,jo,2020년 11월 11일,5,명란까지 살살 비벼먹으니까 뚝딱 해치우더라구요! 양은 생각보다 많진 않았어서 잘 드시는 분들은 다른 오더도 추가해서 드시길 바랍니다.,9023,비빔명란 가라아케동
249,to,2020년 11월 11일,5,맛나게 잘 먹었습니다~,9022,대패삼겹덮밥
250,cs,2020년 11월 11일,3,사진을 안찍었지만 이런 배달 처음 받아보내요..어향가지볶음밥을 어떻게 가져오셨길래 음식 담은 종이팩이 아래에 기름이 흥건하다 못해 기름이 떨어지네요..좀 실망스럽습니다.,9021,로스트 치킨과 매콤한 크림리조또
251,cs,2020년 11월 11일,3,사진을 안찍었지만 이런 배달 처음 받아보내요..어향가지볶음밥을 어떻게 가져오셨길래 음식 담은 종이팩이 아래에 기름이 흥건하다 못해 기름이 떨어지네요..좀 실망스럽습니다.,9021,어향가지 덮밥
252,wa,2020년 11월 11일,5,맛있게 먹었어요.....,9020,궁중식 순살찜닭
253,fp,2020년 11월 10일,5,치밥 맛있어요 치킨 많이 넣어주셨어요^^,9019,수원왕갈비 치밥
254,jo,2020년 11월 10일,5,"오늘은 배달기사님이 완전 빨리와주셔서, 따뜻하게 먹을수 있어 더 맛있었어요. 최고로 빨리와주신것 같아요. 배달기사님 어디쯤 오시는지 실시간으로 볼수 있는 서비스도 좋은것 같아요. 할인행사도 쏠쏠하네요. 셰플리~ 좋아요^^",9018,모둠나물 제육비빔밥
255,jo,2020년 11월 10일,5,"오늘은 배달기사님이 완전 빨리와주셔서, 따뜻하게 먹을수 있어 더 맛있었어요. 최고로 빨리와주신것 같아요. 배달기사님 어디쯤 오시는지 실시간으로 볼수 있는 서비스도 좋은것 같아요. 할인행사도 쏠쏠하네요. 셰플리~ 좋아요^^",9018,어향가지 덮밥
256,no,2020년 11월 10일,5,김볶밥 맛있었습니다.,9017,그라나파다노 김치볶음밥
257,dl,2020년 11월 10일,5,맛있게 잘 먹었습니다,9016,어향가지 덮밥
258,dl,2020년 11월 10일,5,맛있게 잘 먹었습니다,9016,계란말이
259,wh,2020년 11월 10일,1,리뷰에 나쁜말은 벌레 나오지않는 이상 안쓰는편인데 심하네요 닭에서 냄새가왜이리납니까? 음식도 하나도 안따뜻하고 다신 안시킬듯합니다,9015,수원왕갈비 치밥
260,os,2020년 11월 10일,5,맛있어요!! 배달진짜 빠르고 친절하네용,9014,비빔명란 가라아케동
261,os,2020년 11월 10일,5,맛있어요!! 배달진짜 빠르고 친절하네용,9014,멘보샤
262,lo,2020년 11월 10일,5,히양~~~ 짱맛있습니당ㅜㅜㅜ 언제 주문해도 넉넉하고 푸짐하게 보내주시네요 어향가지덮밥도 맛있게 잘먹었어용,9013,어향가지 덮밥
263,gr,2020년 11월 10일,5,어향가지~~ 아주 맛있었어요~~ 강추합니다~~,9012,어향가지 덮밥
264,gr,2020년 11월 10일,5,어향가지~~ 아주 맛있었어요~~ 강추합니다~~,9012,스프라이트
265,gr,2020년 11월 10일,5,어향가지~~ 아주 맛있었어요~~ 강추합니다~~,9012,된장국추가
266,at,2020년 11월 10일,5,맛있게 먹느라 제육 사진을 못찍었네요. 기존에 먹은 사진입니다.,9011,모둠나물 제육비빔밥
267,by,2020년 11월 09일,5,조하요오요오요오요요오요오요오뇨어ㅛ요ㅓ요오요어요,9010,비빔명란 가라아케동
268,by,2020년 11월 09일,5,조하요오요오요오요요오요오요오뇨어ㅛ요ㅓ요오요어요,9010,트러플 감자튀김
269,by,2020년 11월 09일,5,조하요오요오요오요요오요오요오뇨어ㅛ요ㅓ요오요어요,9010,코카콜라 제로
270,10,2020년 11월 09일,5,맛있음 그러나 익스프레스인데 배달이 늦었음,9009,두툼한 통등심 가츠동
271,10,2020년 11월 09일,5,맛있음 그러나 익스프레스인데 배달이 늦었음,9009,순살 새우치킨 콤보 (소이)
272,ro,2020년 11월 09일,5,따뜻하게 배달 왔습니다. 잘 먹었습니다:),9008,궁중식 순살찜닭
273,ro,2020년 11월 09일,5,따뜻하게 배달 왔습니다. 잘 먹었습니다:),9008,허니갈릭 닭가슴살 시저샐러드
274,ju,2020년 11월 09일,5,기대 이상으로 존맛탱이네요 강추합니다,9007,어향가지 덮밥
275,my,2020년 11월 09일,5,빠른배달과 함께 정성스러운 음식 맛있게 잘 먹었습니다~!,9006,궁중식 순살찜닭
276,my,2020년 11월 09일,5,빠른배달과 함께 정성스러운 음식 맛있게 잘 먹었습니다~!,9006,계란말이
277,po,2020년 11월 09일,5,명란 가리아게 이거 정말 기분 좋은 식사. 맛있게 잘 먹었습니다~ 다음엔 가지덮밥 도전!,9005,비빔명란 가라아케동
278,po,2020년 11월 09일,5,명란 가리아게 이거 정말 기분 좋은 식사. 맛있게 잘 먹었습니다~ 다음엔 가지덮밥 도전!,9005,된장국추가
279,yk,2020년 11월 09일,5,비빔밥의 나물이 신선하고 멘보시도 맛있었어요.,9004,소불고기 비빔밥
280,yk,2020년 11월 09일,5,비빔밥의 나물이 신선하고 멘보시도 맛있었어요.,9004,어향가지 덮밥&멘보샤
281,ch,2020년 11월 09일,5,정말 맛있게 먹었습니다,9003,비빔명란 가라아케동
282,ch,2020년 11월 09일,5,정말 맛있게 먹었습니다,9003,트러플 감자튀김
283,jo,2020년 11월 09일,4,"맛도 양도 다 좋은데, 배달비 넘 비싸요.ㅜㅠ. 자주 주문하는데, 오늘은 다른날보다 많이 식어서 왔네요.",9002,대패삼겹덮밥
284,to,2020년 11월 09일,5,매번 맛나게 잘 먹었습니다~,9001,궁중식 순살찜닭
285,eh,2020년 11월 09일,5,맛있게 잘먹었습니다 ㅎㅎ,9000,비빔명란 가라아케동
286,eh,2020년 11월 09일,5,맛있게 잘먹었습니다 ㅎㅎ,9000,된장국추가
287,No,2020년 11월 09일,1,양 많고 명란도 좋았는데 닭 비린내가 너무심해서 먹다 포기했습니다. 자주시켜먹는데 개선좀 부탁드립니다.,8999,비빔명란 가라아케동
288,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,씨푸드 나시고랭
289,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,소불고기 비빔밥
290,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,궁중식 순살찜닭
291,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,계란말이
292,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,멘보샤
293,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,로스트 치킨과 매콤한 크림리조또
294,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,명란마요 가라아게 콤보
295,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,계란말이
296,ch,2020년 11월 09일,5,깔끔하고 맛있어용,8998,멘보샤
297,da,2020년 11월 09일,3,다 좋은데 오늘은 평소보다 간장소스가 너무 적어서 싱거워서 집에 있는 간장 넣어서 먹었습니다. 소스 좀 더 넉넉히 부탁드려요!,8997,대패삼겹덮밥
298,da,2020년 11월 09일,3,다 좋은데 오늘은 평소보다 간장소스가 너무 적어서 싱거워서 집에 있는 간장 넣어서 먹었습니다. 소스 좀 더 넉넉히 부탁드려요!,8997,계란말이
299,da,2020년 11월 09일,3,다 좋은데 오늘은 평소보다 간장소스가 너무 적어서 싱거워서 집에 있는 간장 넣어서 먹었습니다. 소스 좀 더 넉넉히 부탁드려요!,8997,스프라이트
300,tw,2020년 11월 08일,5,"늦잠 자고 휴일에 먹는 리조또는 진리죠!! 배송 기사님도 친절하시고, 항상 변함없는 맛 좋아요!",8996,로스트 치킨과 매콤한 크림리조또
301,il,2020년 11월 08일,3,오랜만에 시켰는데 여태껏 시켰던 것 중에 젤 별로였어요 그래도 메뉴가 김치볶음밥인데 김치맛이나 매콤한 맛이나 그런 건 하나도 없고 느끼한 맛만 나더라구요 볶음밥 안에 닭고기가 많이 들어가는 같은데 김치볶음밥이 먹고싶어서 시켰으나 닭고기볶음밥을 시켜먹은 것만 같았던..,8995,그라나파다노 김치볶음밥
302,il,2020년 11월 08일,3,오랜만에 시켰는데 여태껏 시켰던 것 중에 젤 별로였어요 그래도 메뉴가 김치볶음밥인데 김치맛이나 매콤한 맛이나 그런 건 하나도 없고 느끼한 맛만 나더라구요 볶음밥 안에 닭고기가 많이 들어가는 같은데 김치볶음밥이 먹고싶어서 시켰으나 닭고기볶음밥을 시켜먹은 것만 같았던..,8995,명란마요 가라아게
303,ju,2020년 11월 08일,5,셰플리만의 깔끔함 역시 ㅎㅎ 잘 먹었습니다,8994,궁중식 순살찜닭
304,vi,2020년 11월 08일,5,배달 진짜 빨라요 ㄷㄷ 덕분에 식지 않은 가츠동 맛있게 먹었습니다 :D 혼자 먹기에는 양도 많네요,8993,두툼한 통등심 가츠동
305,yu,2020년 11월 08일,5,Gooooooood,8992,로스트 치킨과 매콤한 크림리조또
306,yu,2020년 11월 08일,5,Gooooooood,8992,트러플 감자튀김
307,yu,2020년 11월 08일,5,Gooooooood,8992,스타벅스 블랙커피
308,qk,2020년 11월 08일,5,늘 맛있어요ㅎㅎㅎㅎ,8991,대패삼겹덮밥
309,qk,2020년 11월 08일,5,늘 맛있어요ㅎㅎㅎㅎ,8991,명란마요밥
310,bm,2020년 11월 07일,5,항상 맛있게 먹고있습니다,8990,궁중식 순살찜닭
311,st,2020년 11월 07일,5,"제가 항상 시켜먹는 궁중식 찜닭..! 개인적으로 닭요리를 많이 좋아하는 편인데 대부분 2인분이라 시켜먹기가 어려운데 셰플리에서는 1인분을 팔고, 맛도 좋고, 들은 재료도 많고(밤, 은행, 단호박 완전 좋아해요..), 무엇보다 양도 많고, 질도 좋아서 계속 찾게되는거 같아요! 세번 정도 시켜먹은거 같은데 한번도 실망한 적이 없습니다...ㅠㅠ 귀찮음이 심해서 리뷰 원래 안 적는 편인데 항상 너무 맛있게 먹어서 감사한 마음으로 남겨요! 맛있는 음식 따뜻하게 보내주셔서 항상 감사합니다!",8989,궁중식 순살찜닭
